no,name,심평원 평가,학회 인증,address,phone,region,type,dialysis_machines,has_dialysis_unit,night_dialysis,dialysis_days,naver_map_url,kakao_map_url,lat,lng,coord_source,updated_at,hira_grade,ksn_certified,ksn_cert_date,specialist_count,specialists,nephrology_doctor,is_dialysis_specialist
886,사회복지법인오선복지재단신세계의원,O,#N/A (),"충청북도 청주시 흥덕구 사직대로 42-1, 3층일부 4층 (복대동)",043-271-0875,충북,병원/의원,45,1,0,,https://map.naver.com/v5/search/%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EB%B2%95%EC%9D%B8%EC%98%A4%EC%84%A0%EB%B3%B5%EC%A7%80%EC%9E%AC%EB%8B%A8%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EB%B2%95%EC%9D%B8%EC%98%A4%EC%84%A0%EB%B3%B5%EC%A7%80%EC%9E%AC%EB%8B%A8%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%98%EC%9B%90,36.6339669,127.4523809,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
887,삼성명인내과의원,O,#N/A (),"경기도 이천시 장호원읍 장감로77번길 10, 2,3층",642-1360,경기,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%82%BC%EC%84%B1%EB%AA%85%EC%9D%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%82%BC%EC%84%B1%EB%AA%85%EC%9D%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.1179027,127.6312799,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,2025-07-12,1,강우헌,강우헌,1
888,삼천포제일병원,O,#N/A (),"경상남도 사천시 중앙로 136, 삼천포제일병원 (벌리동)",055-833-4400,경남,병원/의원,50,1,0,,https://map.naver.com/v5/search/%EC%82%BC%EC%B2%9C%ED%8F%AC%EC%A0%9C%EC%9D%BC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%82%BC%EC%B2%9C%ED%8F%AC%EC%A0%9C%EC%9D%BC%EB%B3%91%EC%9B%90,34.9375064,128.079592,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
889,상주적십자병원,O,#N/A (),"경상북도 상주시 상서문로 53,  (남성동)",054-534-3501,경북,병원/의원,39,1,0,,https://map.naver.com/v5/search/%EC%83%81%EC%A3%BC%EC%A0%81%EC%8B%AD%EC%9E%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%83%81%EC%A3%BC%EC%A0%81%EC%8B%AD%EC%9E%90%EB%B3%91%EC%9B%90,36.4146221,128.1555556,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
890,새결의원,O,#N/A (),"경기도 수원시 권선구 세권로195번길 20-4, 2,3층 (권선동, 세륜빌딩)",031-233-1010,경기,병원/의원,33,1,0,,https://map.naver.com/v5/search/%EC%83%88%EA%B2%B0%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%83%88%EA%B2%B0%EC%9D%98%EC%9B%90,37.2560484,127.0260905,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
891,새생명의원,O,#N/A (),"충청남도 부여군 부여읍 성왕로 178, 2층",041-835-0875,충남,병원/의원,18,1,0,,https://map.naver.com/v5/search/%EC%83%88%EC%83%9D%EB%AA%85%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%83%88%EC%83%9D%EB%AA%85%EC%9D%98%EC%9B%90,36.280786,126.9084097,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
892,샘고을요양병원,O,#N/A (),"전북특별자치도 정읍시 정읍북로 42-54,  1동 (구룡동,샘고을요양병원)",063-700-7000,전북,병원/의원,34,1,0,,https://map.naver.com/v5/search/%EC%83%98%EA%B3%A0%EC%9D%84%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%83%98%EA%B3%A0%EC%9D%84%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.568657,126.8657462,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
893,서종요양병원,O,#N/A (),"경상남도 김해시 김해대로2492번길 54-7, (삼정동)",055-339-0003,경남,병원/의원,19,1,0,,https://map.naver.com/v5/search/%EC%84%9C%EC%A2%85%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%84%9C%EC%A2%85%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.2269514,128.9045866,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
894,속초정요양병원,O,X,"강원특별자치도 속초시 동해대로 4084, (조양동)",033-637-0757,강원,병원/의원,60,1,0,,https://map.naver.com/v5/search/%EC%86%8D%EC%B4%88%EC%A0%95%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%86%8D%EC%B4%88%EC%A0%95%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,38.1899427,128.5877265,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,2025-08-06,1,정미경,정미경,1
895,신세계의원,O,#N/A (),"강원특별자치도 동해시 청운1길 64, 모던파크빌딩 301호 (나안동)",033-533-3652,강원,병원/의원,26,1,0,,https://map.naver.com/v5/search/%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%98%EC%9B%90,37.485907,129.1102081,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
896,신한대바울요양병원,O,#N/A (),"인천광역시 미추홀구 경인로 107, (숭의동, 지2층 ~ 8층)",032-223-7000,인천,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%8B%A0%ED%95%9C%EB%8C%80%EB%B0%94%EC%9A%B8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%8B%A0%ED%95%9C%EB%8C%80%EB%B0%94%EC%9A%B8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.4665321,126.6544099,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
897,아름다운동행의원,O,#N/A (),"대구광역시 동구 동부로22길 2, 6층 602,603호 (신천동)",053-945-4990,대구,병원/의원,27,1,0,,https://map.naver.com/v5/search/%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4%EB%8F%99%ED%96%89%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4%EB%8F%99%ED%96%89%EC%9D%98%EC%9B%90,35.8761936,128.6267241,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
898,아산드림의원,O,#N/A (),"서울특별시 성북구 월계로40길 7, 306~314호 (장위동, 센트럴타운상가)",02-916-9300,서울,병원/의원,38,1,0,,https://map.naver.com/v5/search/%EC%95%84%EC%82%B0%EB%93%9C%EB%A6%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%95%84%EC%82%B0%EB%93%9C%EB%A6%BC%EC%9D%98%EC%9B%90,37.6229606,127.048374,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
899,안성동인병원,O,#N/A (),"경기도 안성시 인지1길 9, (인지동)",677-0300,경기,병원/의원,16,1,0,,https://map.naver.com/v5/search/%EC%95%88%EC%84%B1%EB%8F%99%EC%9D%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%95%88%EC%84%B1%EB%8F%99%EC%9D%B8%EB%B3%91%EC%9B%90,37.0052083,127.2668374,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
900,양명요양병원,O,#N/A (),"광주광역시 동구 제봉로 35-6,  (학동)",062-230-2300,광주,병원/의원,27,1,0,,https://map.naver.com/v5/search/%EC%96%91%EB%AA%85%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%96%91%EB%AA%85%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.1417096,126.9204599,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,2026-03-24,1,김광선,"최우혁,김광선",1
901,영덕아산병원,O,#N/A (),"경상북도 영덕군 영해면 영덕로 1621, (영해면)",054-730-0114,경북,병원/의원,16,1,0,,https://map.naver.com/v5/search/%EC%98%81%EB%8D%95%EC%95%84%EC%82%B0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%81%EB%8D%95%EC%95%84%EC%82%B0%EB%B3%91%EC%9B%90,36.5236797,129.4023435,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
902,오산다원의료소비자생활협동조합 참조은의원,O,#N/A (),"경기도 오산시 동부대로 332-13, 가동 2층 201~205호, 3층 (고현동)",031-831-3690,경기,병원/의원,34,1,0,,https://map.naver.com/v5/search/%EC%98%A4%EC%82%B0%EB%8B%A4%EC%9B%90%EC%9D%98%EB%A3%8C%EC%86%8C%EB%B9%84%EC%9E%90%EC%83%9D%ED%99%9C%ED%98%91%EB%8F%99%EC%A1%B0%ED%95%A9%20%EC%B0%B8%EC%A1%B0%EC%9D%80%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%98%A4%EC%82%B0%EB%8B%A4%EC%9B%90%EC%9D%98%EB%A3%8C%EC%86%8C%EB%B9%84%EC%9E%90%EC%83%9D%ED%99%9C%ED%98%91%EB%8F%99%EC%A1%B0%ED%95%A9%20%EC%B0%B8%EC%A1%B0%EC%9D%80%EC%9D%98%EC%9B%90,37.1320824,127.0790798,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
903,온재병원,O,#N/A (),"강원특별자치도 속초시 중앙로 11-0, 속초보광병원",033-639-8500,강원,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%98%A8%EC%9E%AC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%A8%EC%9E%AC%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
904,윤석주내과의원,O,#N/A (),"경기도 의정부시 호국로 1336, 501,601,701호 (의정부동)",031-843-3000,경기,병원/의원,35,1,0,,https://map.naver.com/v5/search/%EC%9C%A4%EC%84%9D%EC%A3%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9C%A4%EC%84%9D%EC%A3%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.7440662,127.0523603,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,2025-10-15,1,이주경,이주경,1
905,의료법인 대우의료재단대우병원,O,#N/A (),"경상남도 거제시 두모길 16-16, (두모동)",055-680-8114,경남,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%9A%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%8C%80%EC%9A%B0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%9A%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%8C%80%EC%9A%B0%EB%B3%91%EC%9B%90,34.8712995,128.7216517,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
906,의료법인 대전세진의료재단 은혜요양병원,O,#N/A (),"대전광역시 중구 계룡로 943, (대사동)",042-224-9999,대전,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%A0%84%EC%84%B8%EC%A7%84%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9D%80%ED%98%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EB%8C%80%EC%A0%84%EC%84%B8%EC%A7%84%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9D%80%ED%98%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,36.319252,127.4169781,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
907,의료법인 생명사랑의료재단 밀양윤병원,O,#N/A (),"경상남도 밀양시 삼문중앙로 32, (삼문동)",055-354-2200,경남,병원/의원,43,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%83%9D%EB%AA%85%EC%82%AC%EB%9E%91%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B0%80%EC%96%91%EC%9C%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%83%9D%EB%AA%85%EC%82%AC%EB%9E%91%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B0%80%EC%96%91%EC%9C%A4%EB%B3%91%EC%9B%90,35.4846367,128.7556256,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
908,의료법인 정민의료재단 보은한양병원,O,#N/A (),"충청북도 보은군 보은읍 보은로 102-0, (보은읍)",043-544-1500,충북,병원/의원,22,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%A0%95%EB%AF%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B3%B4%EC%9D%80%ED%95%9C%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%A0%95%EB%AF%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B3%B4%EC%9D%80%ED%95%9C%EC%96%91%EB%B3%91%EC%9B%90,36.4832229,127.7181179,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
909,의료법인 태성의료재단 제일조은병원,O,#N/A (),"충청북도 음성군 금왕읍 음성로1230번길 10-0,",043-883-8800,충북,병원/의원,21,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%83%9C%EC%84%B1%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A0%9C%EC%9D%BC%EC%A1%B0%EC%9D%80%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%83%9C%EC%84%B1%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A0%9C%EC%9D%BC%EC%A1%B0%EC%9D%80%EB%B3%91%EC%9B%90,36.9980576,127.5982005,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
910,의료법인 한일의료재단 패밀리요양병원,O,#N/A (),"대전광역시 중구 중교로 39, (대흥동)",042-242-0875,대전,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%95%9C%EC%9D%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%8C%A8%EB%B0%80%EB%A6%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%95%9C%EC%9D%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%8C%A8%EB%B0%80%EB%A6%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,36.325646,127.4241204,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
911,의료법인경기의료재단동수원삼성메디컬의원,O,#N/A (),"경기도 수원시 팔달구 중부대로223번길 61, (우만동)",031-216-7582,경기,병원/의원,24,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EA%B2%BD%EA%B8%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%8F%99%EC%88%98%EC%9B%90%EC%82%BC%EC%84%B1%EB%A9%94%EB%94%94%EC%BB%AC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EA%B2%BD%EA%B8%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%8F%99%EC%88%98%EC%9B%90%EC%82%BC%EC%84%B1%EB%A9%94%EB%94%94%EC%BB%AC%EC%9D%98%EC%9B%90,37.2785626,127.040991,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
912,의료법인남우의료재단 진도전남병원,O,#N/A (),"전라남도 진도군 진도읍 남문길 12-11, 진도전남병원",061-544-7933,전남,병원/의원,18,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%82%A8%EC%9A%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A7%84%EB%8F%84%EC%A0%84%EB%82%A8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%82%A8%EC%9A%B0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%A7%84%EB%8F%84%EC%A0%84%EB%82%A8%EB%B3%91%EC%9B%90,34.4792719,126.2651434,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
913,의료법인동춘의료재단문경제일병원,O,#N/A (),"경상북도 문경시 당교3길 25,  (모전동)",054-550-7700,경북,병원/의원,30,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%8F%99%EC%B6%98%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%AC%B8%EA%B2%BD%EC%A0%9C%EC%9D%BC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%8F%99%EC%B6%98%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%AC%B8%EA%B2%BD%EC%A0%9C%EC%9D%BC%EB%B3%91%EC%9B%90,36.58444,128.1892251,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
914,의료법인목포구암의료재단 목포중앙병원,O,#N/A (),"전라남도 목포시 영산로 623,  (석현동)",061-280-3000,전남,병원/의원,46,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%AA%A9%ED%8F%AC%EA%B5%AC%EC%95%94%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%AA%A9%ED%8F%AC%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%AA%A9%ED%8F%AC%EA%B5%AC%EC%95%94%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%AA%A9%ED%8F%AC%EC%A4%91%EC%95%99%EB%B3%91%EC%9B%90,34.8213916,126.4210249,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,2026-03-09,1,정권,정권,1
915,의료법인아림의료재단에스지서경병원,O,#N/A (),"경상남도 거창군 거창읍 송정1길 24-13, (거창읍)",055-945-0091,경남,병원/의원,1,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%95%84%EB%A6%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%97%90%EC%8A%A4%EC%A7%80%EC%84%9C%EA%B2%BD%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%95%84%EB%A6%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%97%90%EC%8A%A4%EC%A7%80%EC%84%9C%EA%B2%BD%EB%B3%91%EC%9B%90,35.6812519,127.8977495,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
916,의료법인양지의료재단양지요양병원,O,#N/A (),"경기도 이천시 호법면 덕평로 224, 양지요양병원",031-637-8844,경기,병원/의원,17,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%96%91%EC%A7%80%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%96%91%EC%A7%80%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%96%91%EC%A7%80%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%96%91%EC%A7%80%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.1875681,127.3777897,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
917,의료법인영성의료재단 고흥종합병원,O,#N/A (),"전라남도 고흥군 고흥읍 고흥로 1935, (고흥읍)",061-835-6000,전남,병원/의원,21,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%98%81%EC%84%B1%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B3%A0%ED%9D%A5%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%98%81%EC%84%B1%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B3%A0%ED%9D%A5%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,34.6210654,127.2939625,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
918,의료법인이젠의료재단러스크병원,O,#N/A (),"경기도 용인시 수지구 포은대로313번길 2-8, (풍덕천동)",031-898-0007,경기,병원/의원,28,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9D%B4%EC%A0%A0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%9F%AC%EC%8A%A4%ED%81%AC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9D%B4%EC%A0%A0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EB%9F%AC%EC%8A%A4%ED%81%AC%EB%B3%91%EC%9B%90,37.3157082,127.0866484,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
919,의료법인장호의료재단 녹동현대병원,O,#N/A (),"전라남도 고흥군 도양읍 차경구렁목길 215, (도양읍)",061-840-1200,전남,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9E%A5%ED%98%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%85%B9%EB%8F%99%ED%98%84%EB%8C%80%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9E%A5%ED%98%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%85%B9%EB%8F%99%ED%98%84%EB%8C%80%EB%B3%91%EC%9B%90,34.5462583,127.1457,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
920,의료법인지원의료재단 굿모닝병원,O,#N/A (),"경상남도 밀양시 용평로5길 4-20, (용평동)",055-355-9788,경남,병원/의원,17,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%A7%80%EC%9B%90%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B5%BF%EB%AA%A8%EB%8B%9D%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%A7%80%EC%9B%90%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B5%BF%EB%AA%A8%EB%8B%9D%EB%B3%91%EC%9B%90,35.490299,128.7680501,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
921,의료법인합포의료재단에스엠지연세병원,O,#N/A (),"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",055-243-0100,경남,병원/의원,100,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%A9%ED%8F%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%97%90%EC%8A%A4%EC%97%A0%EC%A7%80%EC%97%B0%EC%84%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%A9%ED%8F%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EC%97%90%EC%8A%A4%EC%97%A0%EC%A7%80%EC%97%B0%EC%84%B8%EB%B3%91%EC%9B%90,35.1863148,128.5616013,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
922,의료법인해인강화병원,O,#N/A (),"인천광역시 강화군 강화읍 강화대로312번길 11, (강화읍)",930-8146,인천,병원/의원,#N/A (),1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%B4%EC%9D%B8%EA%B0%95%ED%99%94%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%B4%EC%9D%B8%EA%B0%95%ED%99%94%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
923,이광래내과의원,O,#N/A (),"인천광역시 남동구 인하로 568, 8층 전체호 (구월동, 아시아드타워(상업5-2))",032-891-3456,인천,병원/의원,25,1,0,,https://map.naver.com/v5/search/%EC%9D%B4%EA%B4%91%EB%9E%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9D%B4%EA%B4%91%EB%9E%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.4425109,126.7097101,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
924,인애가의원,O,#N/A (),"경상북도 영주시 지천로 166, (가흥동)",054-634-3007,경북,병원/의원,15,1,0,,https://map.naver.com/v5/search/%EC%9D%B8%EC%95%A0%EA%B0%80%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9D%B8%EC%95%A0%EA%B0%80%EC%9D%98%EC%9B%90,36.8149564,128.6194396,Naver Map Search,2026-05-27 17:18:10,5등급,미인증,,0,,,0
